Longitude,Latitude,Cloud_Cover_Percentage,Diurnal_Temp_Range,Frost_Days,Evapotranspiration,Precipitation_Amount,Mean_Temp,Vapor_Pressure,Wet_Days_Count,elevation,Buffalo_Population,Cattle_Population,lumpy
42.75,53.75,79.7,6.0,30.95,0.1,52.2,-10.1,2.6,1.3786120017730839,159,281.3812637,0.000290212,0
43.25,53.75,79.5,5.9,30.98,0.1,55.5,-10.4,2.5,1.3513850983301912,158,292.7447946,0.00230196,0
43.75,53.75,77.9,5.9,30.97,0.2,54.6,-10.3,2.5,1.365798557082814,154,308.9480289,0.000129402,0
44.25,53.75,78.9,5.9,30.99,0.2,56.5,-10.6,2.4,1.369349726682529,161,518.9981115,0.0001193,0
44.75,53.75,77.4,6.0,30.99,0.2,56.5,-10.7,2.4,1.368671617845445,159,580.2519879,0.000710243,0
45.25,53.75,75.9,5.9,31.0,0.1,54.7,-10.8,2.4,1.3758776658483751,156,316.1433151,0.001408416,0
45.75,53.75,75.6,5.9,31.0,0.2,58.8,-11.1,2.2,1.378741286713668,169,228.2614308,0.000107733,0
46.25,53.75,74.1,5.9,31.0,0.2,57.5,-11.2,2.2,1.3810543141227676,158,218.8546172,8.01e-05,0
46.75,53.75,74.0,5.9,31.0,0.2,56.9,-11.5,2.1,1.3851016872952149,162,208.6986628,7.04e-05,0
47.25,53.75,73.8,6.1,31.0,0.2,54.7,-11.7,2.1,1.3906582667516627,163,267.442284,1.37e-05,0
47.75,53.75,72.5,6.0,31.0,0.1,51.4,-11.7,2.3,1.3930790282789567,152,180.3523927,0.000133178,0
48.25,53.75,72.5,6.1,31.0,0.1,48.1,-11.8,2.3,1.3984202925702105,159,182.41417,9.44e-05,0
48.75,53.75,71.2,6.0,31.0,0.1,45.9,-12.1,2.3,1.396891972405448,150,222.8317263,0.000149522,0
49.25,53.75,71.3,6.0,31.0,0.1,44.7,-12.0,2.2,1.4153554439561449,148,226.2195144,0.00409997,0
49.75,53.75,71.3,6.2,31.0,0.1,47.1,-12.4,2.1,1.388700259305172,152,223.6049016,0.000343344,0
50.25,53.75,71.5,6.2,31.0,0.1,46.2,-12.5,2.1,1.3879610248620347,150,232.7778335,0.000702123,0
50.75,53.75,67.2,6.3,31.0,0.1,47.0,-12.9,2.0,1.3807986217499035,144,224.6525478,0.001929675,0
51.25,53.75,68.1,6.7,31.0,0.2,43.8,-13.2,1.9,1.3819466821469888,151,221.6378482,0.001780877,0
51.75,53.75,66.9,6.9,31.0,0.1,41.5,-13.5,1.9,1.3688074211356593,152,223.7699429,0.002104975,0
52.25,53.75,66.9,6.9,31.0,0.2,38.4,-13.6,1.8,1.358504720646626,149,223.9860321,0.001396443,0
52.75,53.75,65.5,7.3,31.0,0.2,36.3,-14.0,1.7,1.3494540437329527,149,301.2926432,0.00212133,0
53.25,53.75,65.4,7.4,31.0,0.2,32.0,-14.2,1.7,1.3318627021549754,160,354.6343567,0.001428156,0
53.75,53.75,65.5,7.6,31.0,0.2,28.1,-14.7,1.6,1.3184461030657697,159,435.5378945,0.001359374,0
54.25,53.75,65.6,7.8,31.0,0.2,25.5,-15.0,1.6,1.2982969077088886,159,636.1344646,0.002401362,0
54.75,53.75,65.8,7.9,31.0,0.2,21.3,-15.0,1.5,1.2818862118094858,151,588.7148182,0.001100968,0
55.25,53.75,66.0,8.0,31.0,0.2,18.8,-15.5,1.5,1.2639111655899624,165,507.2450592,0.001693665,0
55.75,53.75,67.0,8.2,31.0,0.2,17.2,-15.4,1.5,1.2470018645775733,157,614.0826395,0.001628898,0
56.25,53.75,65.9,8.4,31.0,0.2,15.8,-15.7,1.5,1.2328454414320895,161,476.7833836,0.000960737,0
56.75,53.75,63.4,8.7,31.0,0.2,14.2,-17.1,1.2,1.2220834956700448,181,398.2051495,0.000769409,0
57.25,53.75,62.2,9.0,31.0,0.3,12.3,-17.7,1.0,1.1636691674364246,161,291.0800654,5.39e-05,0
57.75,53.75,60.0,9.1,31.0,0.2,10.1,-18.3,1.0,1.146481454294161,166,275.5690328,0.000111927,0
58.25,53.75,57.1,9.1,31.0,0.2,8.5,-18.7,0.9,1.1307625286960654,176,301.8956357,0.000303731,0
58.75,53.75,52.6,9.1,31.0,0.2,7.3,-19.0,1.0,1.1291731350152479,172,477.9778856,0.001734848,0
59.25,53.75,49.6,9.0,31.0,0.1,6.9,-18.2,1.2,1.1385575914425186,164,214.2184754,0.004564848,0
59.75,53.75,45.8,8.8,31.0,0.1,6.5,-18.0,1.2,1.1416068884159098,163,226.4221314,0.002172065,0
60.25,53.75,49.6,8.9,31.0,0.1,6.3,-17.9,1.2,1.0602420254443068,166,222.1030284,0.000451654,0
60.75,53.75,40.4,8.8,31.0,0.1,6.0,-17.6,1.3,0.9689232795509556,160,221.866109,0.003307419,0
61.25,53.75,38.1,8.8,31.0,0.1,5.4,-18.2,1.3,0.8644564823180133,159,200.1200828,0.002564178,0
61.75,53.75,36.2,8.9,31.0,0.1,4.8,-18.2,1.3,0.7522070784101365,159,143.668986,0.009204542,0
62.25,53.75,46.9,8.9,31.0,0.1,4.5,-18.4,1.3,0.6524724424592713,161,143.9023043,0.010389885,0
62.75,53.75,41.2,8.9,31.0,0.1,4.5,-18.5,1.3,0.9309299416831449,157,155.3363719,0.013096333,0
63.25,53.75,37.6,9.1,31.0,0.1,4.0,-18.6,1.3,0.9465928386618689,158,132.4988286,0.018142965,0
63.75,53.75,34.8,9.2,31.0,0.1,3.7,-18.7,1.3,0.9079880506437279,155,195.022319,0.008680875,0
64.25,53.75,33.2,9.1,31.0,0.1,3.7,-19.1,1.2,0.6989308785261883,156,136.187146,0.007369217,0
64.75,53.75,33.3,8.7,31.0,0.1,3.6,-19.4,1.2,0.554997910349126,151,137.9838035,0.006347853,0
65.25,53.75,35.1,8.7,31.0,0.0,3.8,-19.9,1.2,0.5962864465738632,158,134.0579337,0.01136341,0
65.75,53.75,33.7,8.6,31.0,0.0,4.1,-20.0,1.2,0.7715658670580717,156,134.6149707,0.003445038,0
66.25,53.75,35.0,8.6,31.0,0.0,4.9,-20.2,1.2,0.8810460835477567,158,116.8395138,0.009062767,0
66.75,53.75,35.8,8.5,31.0,0.1,4.3,-20.3,1.1,0.9644486267189211,156,94.09787804,0.023621997,0
67.25,53.75,37.6,8.4,31.0,0.1,3.8,-20.3,1.1,0.9591348389208239,153,122.645688,0.0,0
67.75,53.75,38.6,8.4,31.0,0.0,3.1,-20.8,1.1,0.9368024408879385,158,135.3951703,0.006631495,0
68.25,53.75,39.8,8.4,31.0,0.0,3.0,-20.8,1.1,1.0125721055606292,159,133.5510692,0.009538706,0
68.75,53.75,42.7,8.5,31.0,0.0,2.8,-20.8,1.1,1.0087674552906953,163,134.732303,0.007116014,0
69.25,53.75,45.8,8.5,31.0,0.0,2.9,-20.8,1.2,1.026672031199051,156,132.9367736,0.010455061,0
69.75,53.75,46.2,8.5,31.0,0.0,3.0,-21.0,1.2,1.0506181487829174,158,140.0473443,0.004152161,0
70.25,53.75,45.3,8.6,31.0,0.0,3.2,-20.8,1.2,1.0922593074387126,154,129.3200611,0.00303597,0
70.75,53.75,48.1,8.6,31.0,0.0,3.5,-20.7,1.2,0.984033733041435,155,125.8467466,0.014128486,0
71.25,53.75,47.6,8.5,31.0,0.0,4.2,-20.8,1.1,0.9249328799544277,154,125.7775776,0.018339644,0
71.75,53.75,47.0,8.5,31.0,0.0,5.0,-20.9,1.1,0.9882016178124113,150,110.1545622,0.011331616,0
72.25,53.75,46.2,8.4,31.0,0.0,5.4,-20.9,1.1,0.9497816842799806,157,122.1531287,0.005466135,0
72.75,53.75,46.2,8.4,31.0,0.1,5.5,-21.0,1.0,0.9283753004895848,151,117.7417671,0.010440664,0
73.25,53.75,45.7,8.5,31.0,0.0,5.4,-21.1,1.1,0.875961521588153,155,106.2664272,0.00755137,0
73.75,53.75,43.8,8.5,31.0,0.0,5.3,-21.2,1.1,0.8513744554248529,153,242.2593681,0.00223865,0
74.25,53.75,42.1,8.6,31.0,0.0,5.0,-22.1,1.1,0.8196743390851031,155,247.0313598,0.001661734,0
74.75,53.75,41.8,8.7,31.0,0.0,5.1,-22.4,1.0,0.8031490260930669,155,173.3424799,0.002766228,0
75.25,53.75,37.3,8.9,31.0,0.0,4.9,-22.6,1.0,0.7978809644890261,153,175.7766311,0.006867714,0
75.75,53.75,38.9,8.9,31.0,0.1,5.5,-22.8,0.9,1.0042591414489606,152,167.7251163,0.004452425,0
76.25,53.75,43.0,8.8,31.0,0.1,5.4,-22.7,0.9,1.0314052131187397,152,172.2556621,0.002739203,0
76.75,53.75,45.3,8.8,31.0,0.1,5.6,-22.7,0.9,0.8457498097598259,153,177.6910675,0.003029141,0
77.25,53.75,46.7,8.8,31.0,0.1,6.3,-22.4,0.9,0.8870332909727326,155,202.4006417,0.001110913,0
77.75,53.75,49.4,8.7,31.0,0.0,6.6,-22.2,1.0,1.0959338768897644,153,218.8285824,0.003448739,0
78.25,53.75,51.3,8.6,31.0,0.0,7.6,-22.2,1.0,1.117330849673834,155,187.1992864,0.000566367,0
78.75,53.75,54.4,8.5,31.0,0.0,8.2,-22.2,1.0,0.997017937115337,153,204.3874375,0.000866743,0
79.25,53.75,56.3,8.5,31.0,0.0,8.8,-22.3,1.0,1.0254753308625997,160,272.1904341,0.002014558,0
79.75,53.75,56.6,8.5,31.0,0.0,8.9,-22.2,1.0,1.0638896620466094,152,234.8567129,0.002502171,0
80.25,53.75,58.3,8.6,31.0,0.0,9.6,-22.4,1.0,1.1035676640041991,158,232.5684315,0.00070898,0
80.75,53.75,58.8,8.6,31.0,0.0,10.7,-22.3,1.0,1.1442438708753242,163,251.1594849,0.008466733,0
81.25,53.75,60.6,8.6,31.0,0.0,12.6,-22.6,1.0,1.187009930323922,160,759.3089086,10.21140284,0
81.75,53.75,61.0,8.5,31.0,0.0,12.3,-22.6,1.0,1.1806656365699857,153,126.4493572,0.001720794,0
82.25,53.75,61.2,8.6,31.0,0.0,9.3,-22.5,1.1,1.171151236083072,153,197.1805954,0.000233706,0
82.75,53.75,61.6,8.6,31.0,0.0,7.6,-22.4,1.1,1.1438689157574442,156,176.7408241,0.000270372,0
83.25,53.75,60.3,8.6,31.0,0.0,6.5,-22.2,1.1,1.1358576445221698,154,213.566207,6.05e-05,0
83.75,53.75,60.5,8.7,31.0,0.0,5.7,-22.3,1.1,1.1350806880414366,161,216.8954974,0.00083118,0
84.25,53.75,60.7,8.9,31.0,0.0,5.3,-22.2,1.1,1.1446182448378452,161,298.8765523,0.001374409,0
84.75,53.75,61.0,9.0,31.0,0.0,5.3,-22.4,1.1,1.1427405470272274,158,240.4999369,0.001594582,0
85.25,53.75,60.5,9.2,31.0,0.0,5.4,-22.8,1.0,1.1385575914425186,165,250.16262,0.001866149,0
85.75,53.75,59.6,9.3,31.0,0.0,5.6,-23.3,1.0,1.1381737182487306,161,217.9580571,0.00021915,0
86.25,53.75,58.6,9.5,31.0,0.0,6.0,-23.8,0.9,1.1431172554845463,174,148.9623463,0.0001015,0
86.75,53.75,57.8,9.5,31.0,0.0,6.8,-23.7,1.0,1.1505305048356396,165,450.5395467,8.714267141,0
87.25,53.75,57.3,9.8,31.0,0.0,6.0,-23.8,0.9,1.136632125546019,156,393.9119738,0.53042698,0
87.75,53.75,57.0,10.0,31.0,0.0,6.0,-24.3,0.8,1.120655136649004,163,138.2552881,0.161477075,0
88.25,53.75,55.7,10.4,31.0,0.0,5.9,-25.4,0.7,1.1126855237007045,158,136.9317407,0.000605607,0
88.75,53.75,57.8,10.8,31.0,0.2,5.9,-27.0,0.2,1.1057691383010504,180,136.6125159,0.000697371,0
89.25,53.75,56.6,11.4,31.0,0.2,6.4,-29.1,0.0,1.102681595127161,183,101.0191472,0.000412507,0
89.75,53.75,58.0,11.4,31.0,0.2,6.6,-28.2,0.0,1.0899350924623954,169,99.07232838,2.69e-05,0
90.25,53.75,58.1,11.5,31.0,0.1,6.1,-26.5,0.3,1.0705291605995013,180,181.107497,0.001257487,0
90.75,53.75,59.4,11.5,31.0,0.1,6.4,-25.9,0.5,1.0522472273409713,163,172.7252644,0.015357147,0
91.25,53.75,60.8,11.7,31.0,0.0,6.4,-24.9,0.8,1.026672031199051,159,278.5261378,0.450277912,0
91.75,53.75,56.7,11.8,31.0,0.0,7.0,-24.8,0.8,1.0125721055606292,157,161.9773234,0.000423975,0
92.25,53.75,59.5,11.6,31.0,0.0,8.4,-25.5,0.8,1.0745308620135183,172,108.5831992,0.000240334,0
92.75,53.75,58.0,11.2,31.0,0.0,10.2,-25.5,0.8,1.0917961804907992,165,66.67617786,0.000527477,0
93.25,53.75,56.7,11.0,31.0,0.0,11.1,-26.3,0.7,1.101792364933252,177,60.26390763,0.000132205,0
93.75,53.75,56.6,10.9,31.0,0.0,12.6,-27.3,0.6,1.113111453920603,191,51.60883787,6.48e-05,0
94.25,53.75,55.0,10.9,31.0,0.0,12.3,-28.0,0.5,1.1235274757721798,158,45.52123877,3.23e-05,0
94.75,53.75,53.3,10.9,31.0,0.1,10.6,-29.5,0.2,1.130366149265698,178,44.56266825,5.14e-05,0
95.25,53.75,54.3,11.1,31.0,0.1,9.5,-30.4,0.1,1.1307625286960654,168,39.21570503,0.000101583,0
95.75,53.75,52.5,11.5,31.0,0.1,8.5,-32.2,0.0,1.1438689157574442,166,36.38230548,0.000174777,0
96.25,53.75,50.9,11.7,31.0,0.1,7.1,-32.9,0.0,1.153793385647902,108,31.44893688,0.000719322,0
96.75,53.75,49.5,12.1,31.0,0.1,6.2,-33.6,0.0,1.1653904587278117,211,22.711922,0.002311969,0
97.25,53.75,47.2,12.4,31.0,0.1,5.2,-34.1,0.0,1.113111453920603,127,31.9999442,0.000474998,0
97.75,53.75,47.1,12.3,31.0,0.1,4.7,-32.3,0.0,1.1044505918808332,185,30.37094432,0.000107925,0
98.25,53.75,47.0,12.3,31.0,0.1,6.0,-31.2,0.0,1.1573674825036278,159,35.9459039,0.000101481,0
98.75,53.75,45.8,12.3,31.0,0.1,6.3,-30.6,0.0,1.1255587567756824,164,28.72166786,4.79e-05,0
99.25,53.75,45.9,12.1,31.0,0.1,6.6,-29.9,0.0,1.125153844918045,182,28.54671809,8.71e-05,0
99.75,53.75,49.4,11.6,31.0,0.0,6.8,-28.0,0.6,1.1231191929121087,180,30.60411307,2.81e-05,0
100.25,53.75,51.6,11.2,31.0,0.0,7.0,-26.3,0.8,1.1622831138840004,183,33.91178707,1.74e-05,0
100.75,53.75,53.8,10.8,31.0,0.0,8.1,-26.1,0.9,1.1835418389051668,171,43.01001309,8.98e-05,0
101.25,53.75,55.8,10.4,31.0,0.0,8.4,-25.7,1.0,1.1751348889556048,171,40.99192599,2.2e-05,0
101.75,53.75,58.3,10.0,31.0,0.0,8.6,-25.8,0.9,1.167439686687838,171,36.79631007,0.000355905,0
102.25,53.75,60.9,9.8,31.0,0.0,9.7,-26.1,0.8,1.1907355329916696,169,79.19711299,0.001898416,0
102.75,53.75,62.5,9.6,31.0,0.0,10.9,-26.2,0.8,1.2027401521043855,165,140.2737609,0.000687503,0
103.25,53.75,65.5,9.3,31.0,0.0,11.0,-26.5,0.8,1.2090864341287677,164,0.0,0.000302209,0
103.75,53.75,66.1,9.3,31.0,0.0,10.8,-27.4,0.7,1.1950081193423665,160,71.99184132,0.00019675,0
104.25,53.75,65.5,9.4,31.0,0.0,10.6,-28.6,0.5,1.1809869604488052,175,72.86801104,5.78e-05,0
104.75,53.75,64.9,9.4,31.0,0.1,9.5,-29.6,0.3,1.1431172554845463,184,21.01682599,3.52e-05,0
105.25,53.75,57.9,9.3,31.0,0.1,8.3,-30.3,0.3,1.092721582086553,179,28.96717541,8.66e-05,0
105.75,53.75,57.4,9.3,31.0,0.1,7.8,-29.8,0.3,1.0654372062900141,177,30.53187546,8.34e-05,0
106.25,53.75,56.7,9.4,31.0,0.0,7.5,-29.6,0.4,1.042877559900437,170,29.10328945,0.000379216,0
106.75,53.75,54.9,9.4,31.0,0.1,7.2,-30.5,0.2,0.9819255900348002,179,21.12786609,5.11e-05,0
107.25,53.75,54.4,9.7,31.0,0.1,6.9,-31.5,0.2,0.9465928386618689,176,18.22071387,0.0,0
107.75,53.75,53.9,9.5,31.0,0.0,6.5,-31.0,0.4,0.9188064262656643,132,0.0,0.0,0
108.25,53.75,53.5,9.7,31.0,0.1,5.7,-27.8,0.2,0.8995981924982445,193,0.0,0.0,0
108.75,53.75,53.2,9.8,31.0,0.0,4.5,-27.0,0.5,0.8557992666847015,202,0.0,0.0,0
109.25,53.75,46.3,9.8,31.0,0.0,4.0,-31.2,0.5,0.6706517679334237,191,0.0,0.0,0
109.75,53.75,39.6,10.4,31.0,0.1,3.2,-32.2,0.2,0.8938664849858797,146,57.56752335,7.34e-05,0
110.25,53.75,39.4,10.5,31.0,0.0,3.5,-30.9,0.5,0.9703988126078107,187,75.08652545,8.27e-05,0
110.75,53.75,34.6,11.7,31.0,0.1,2.3,-33.0,0.0,0.8557992666847015,213,40.74692445,0.000369174,0
111.25,53.75,32.7,12.2,31.0,0.1,1.5,-32.6,0.0,0.7316029768882519,166,48.39306348,0.000142561,0
111.75,53.75,31.0,12.2,31.0,0.1,1.4,-31.2,0.0,0.5265890341390445,182,73.38625799,0.00041315,0
112.25,53.75,29.6,12.5,31.0,0.1,1.0,-29.4,0.0,0.5913779119076534,190,66.67925497,0.000501195,0
112.75,53.75,29.5,12.8,31.0,0.1,0.3,-28.6,0.0,0.3108929392045883,189,59.1670608,0.000309094,0
113.25,53.75,39.0,12.6,31.0,0.0,0.3,-27.6,0.4,0.2567095481622473,179,74.81444016,9.15e-05,0
113.75,53.75,41.3,12.6,31.0,0.1,0.5,-28.0,0.3,0.1881496813872728,181,54.51739707,0.000198862,0
114.25,53.75,43.7,12.8,31.0,0.1,0.5,-28.3,0.3,0.06546807191555169,182,40.89399508,0.000765607,0
114.75,53.75,43.6,12.7,31.0,0.1,0.4,-28.9,0.2,0.3209498392254123,184,24.97528742,0.000352424,0
115.25,53.75,43.6,12.8,31.0,0.1,0.2,-29.3,0.2,0.3355976542550732,192,37.165383,0.000476742,0
115.75,53.75,42.4,12.8,31.0,0.1,0.3,-29.8,0.1,0.3057732686376491,177,41.97267376,0.000680656,0
116.25,53.75,40.9,13.0,31.0,0.1,0.6,-30.4,0.1,0.23903826812650925,170,18.31975976,0.000671004,0
116.75,53.75,40.8,12.9,31.0,0.1,0.6,-30.8,0.2,0.3723050878853869,185,28.99977357,0.000584718,0
117.25,53.75,39.5,13.2,31.0,0.1,0.3,-32.3,0.2,0.18136348027281846,193,18.27249159,0.000234638,0
117.75,53.75,39.7,13.7,31.0,0.1,0.0,-32.3,0.2,0.0,177,30.53051279,0.000330441,0
118.25,53.75,40.0,13.6,31.0,0.1,0.5,-31.3,0.2,0.08266483265806586,187,48.83373745,0.000526996,0
118.75,53.75,40.4,13.8,31.0,0.1,0.5,-30.4,0.3,0.047637275247778894,166,35.95680802,0.000590859,0
119.25,53.75,42.1,14.3,31.0,0.1,0.6,-30.0,0.3,0.047637275247778894,188,35.69447911,5.88e-05,0
119.75,53.75,41.9,14.6,31.0,0.1,1.1,-29.9,0.3,0.0,175,53.47858953,0.001000484,0
120.25,53.75,44.3,14.6,31.0,0.0,0.8,-29.9,0.4,0.42181638039990904,163,34.17009676,0.000659354,0
120.75,53.75,44.8,14.4,31.0,0.0,1.3,-28.9,0.5,0.5710406869178012,178,30.76296923,0.000457532,0
121.25,53.75,45.2,14.3,31.0,0.0,1.4,-29.3,0.6,0.6011280728633931,160,32.63055303,0.00045705,0
121.75,53.75,45.5,14.3,31.0,0.0,1.5,-29.6,0.6,0.6332737822190511,166,35.18493024,0.000233148,0
122.25,53.75,47.1,14.2,31.0,0.0,1.6,-29.5,0.6,0.6706517679334237,163,8.562311962,0.000302957,0
122.75,53.75,47.4,14.2,31.0,0.0,1.7,-29.2,0.6,0.7216327343325756,164,9.187378437,0.000334265,0
123.25,53.75,47.7,14.4,31.0,0.0,2.2,-28.3,0.6,0.8209094116876942,161,13.68244933,0.000864156,0
123.75,53.75,46.7,14.6,31.0,0.0,2.2,-27.8,0.7,0.8318055348201571,160,15.27548016,0.000432519,0
124.25,53.75,46.9,14.4,31.0,0.0,2.8,-26.8,0.7,0.9024220211615666,176,13.42168972,0.000309957,0
124.75,53.75,45.6,13.6,31.0,0.0,2.9,-26.3,0.8,0.9116397665059426,162,40.75094135,0.001129952,0
125.25,53.75,44.5,13.1,31.0,0.0,2.4,-27.2,0.7,0.8434700970114898,163,14.20376263,0.00070584,0
125.75,53.75,43.3,12.5,31.0,0.0,2.7,-27.0,0.8,0.8579873059897187,163,9.038541144,0.000348126,0
126.25,53.75,42.0,12.1,31.0,0.0,2.5,-26.8,0.8,0.827010904260363,167,12.11400601,0.000740183,0
126.75,53.75,40.7,11.9,31.0,0.0,1.8,-27.6,0.7,0.7506681278820478,166,13.00732949,0.000974483,0
127.25,53.75,39.4,12.0,31.0,0.0,1.8,-27.4,0.7,0.7130854416256585,146,234.4419596,0.0928631,0
127.75,53.75,38.0,12.0,31.0,0.0,1.8,-28.5,0.5,0.672612898550369,153,14.94412491,0.000398443,0
128.25,53.75,37.9,12.0,31.0,0.0,2.4,-28.2,0.6,0.6989308785261883,161,6.900804788,3.19e-05,0
128.75,53.75,36.6,12.0,31.0,0.0,2.9,-28.3,0.6,0.7025267149750881,164,5.237349618,0.000222635,0
129.25,53.75,36.0,12.3,31.0,0.0,3.0,-29.3,0.4,0.6354604693232696,169,5.109157299,5.66e-05,0
129.75,53.75,37.1,12.2,31.0,0.0,3.1,-30.3,0.3,0.5604246542485157,159,6.181143875,0.000142968,0
130.25,53.75,38.4,12.1,31.0,0.0,3.2,-30.3,0.3,0.7475678992775394,178,5.668505382,0.000160844,0
130.75,53.75,41.0,11.7,31.0,0.0,3.9,-30.0,0.4,0.7898074957903626,186,3.45289374,8.7e-05,0
131.25,53.75,42.3,11.5,31.0,0.0,4.0,-31.0,0.3,0.7567800314634664,183,4.055645773,0.000140008,0
131.75,53.75,44.9,11.2,31.0,0.0,4.7,-30.5,0.3,0.7952130096576371,177,0.336121731,5.67e-05,0
132.25,53.75,47.5,10.6,31.0,0.0,5.6,-28.9,0.5,0.8739028002362168,166,0.218368969,3.71e-05,0
132.75,53.75,47.2,10.3,31.0,0.0,6.5,-28.0,0.6,0.6152672192055179,171,0.374407401,0.000276351,0
133.25,53.75,48.5,10.2,31.0,0.0,6.6,-27.7,0.6,0.7216327343325756,176,0.204920029,0.000716895,0
133.75,53.75,48.5,10.6,31.0,0.1,6.0,-28.8,0.3,0.7522070784101365,174,0.225100588,0.000392956,0
134.25,53.75,47.3,11.2,31.0,0.0,5.3,-31.3,0.3,0.7597927000205227,202,0.106916939,0.000897555,0
134.75,53.75,47.3,11.3,31.0,0.0,6.2,-32.6,0.3,0.8612395026767277,163,0.291574804,0.000704748,0
135.25,53.75,47.6,11.0,31.0,0.1,8.9,-27.9,0.4,0.9457899081301373,172,0.176487738,7.95e-05,0
135.75,53.75,49.0,10.7,31.0,0.0,10.0,-25.2,0.6,0.9696620359008689,166,0.258472843,0.00010077,0
136.25,53.75,48.0,10.6,31.0,0.1,11.7,-24.4,0.6,0.9902618015513311,169,0.201996994,0.000320669,0
136.75,53.75,48.3,10.2,31.0,0.1,14.9,-22.7,0.8,1.0175618955659118,141,0.333642963,0.029473847,0
137.25,53.75,48.6,8.2,31.0,0.1,13.2,-21.2,0.7,1.108818814323872,176,0.238395743,0.000119032,0
138.75,53.75,48.9,8.3,31.0,0.2,24.3,-20.2,0.8,1.1670993744120104,169,0.425403547,0.000284995,0
139.25,53.75,49.1,7.7,31.0,0.2,28.2,-19.8,0.8,1.19979675979537,147,0.504343037,0.000393098,0
139.75,53.75,50.4,7.1,31.0,0.1,30.4,-19.1,1.0,1.228706265960238,166,0.90135253,0.000211254,0
140.25,53.75,50.6,6.8,31.0,0.1,34.1,-18.9,1.1,1.2634647044337006,145,6.213801267,0.004150478,0
142.75,53.75,56.9,5.5,31.0,0.1,56.7,-15.7,1.5,1.39175125292428,145,0.603369602,0.165343913,0
156.25,53.75,64.7,5.6,30.9,0.3,28.1,-9.9,2.4,1.274999753813681,156,0.997938351,0.001127556,0
156.75,53.75,63.4,5.6,31.0,0.3,31.4,-11.6,2.1,1.276689290279841,176,0.805772067,0.001964638,0
157.25,53.75,63.8,6.0,31.0,0.4,34.1,-14.8,1.4,1.283930688401141,178,1.035438295,0.007540512,0
157.75,53.75,65.1,5.5,31.0,0.2,40.3,-13.1,1.9,1.2833193651046702,211,1.455243765,0.006901391,0
158.25,53.75,65.2,5.3,31.0,0.1,46.2,-13.9,1.9,1.2899508492440492,167,1.723259871,0.010815373,0
158.75,53.75,66.6,5.4,31.0,0.1,51.8,-14.1,1.9,1.2967684840556124,161,0.0,0.015796207,0
159.25,53.75,67.4,5.4,31.0,0.1,58.6,-14.1,1.9,1.3153057814682594,145,2.031845514,0.02269747,0
159.75,53.75,70.1,4.8,30.99,0.0,65.6,-11.3,2.7,1.3267650524657237,146,2.752487565,0.143679547,0
32.75,53.25,83.3,4.6,29.18,0.1,42.9,-6.2,3.8,1.3613409980207645,156,427.9288531,4.37e-05,0
33.25,53.25,83.6,4.6,29.31,0.1,43.8,-6.4,3.7,1.359075134953047,156,336.158762,2.13e-05,0
33.75,53.25,81.9,4.6,29.43,0.0,41.3,-6.6,3.7,1.3589326805208293,154,192.5409376,6.91e-05,0
34.25,53.25,81.4,4.7,29.55,0.1,40.3,-6.7,3.5,1.359217490167757,155,384.0662474,0.000192144,0
34.75,53.25,81.5,4.8,29.66,0.1,39.0,-6.9,3.4,1.3586474734951057,154,215.4778454,2.09e-05,0
35.25,53.25,81.1,5.0,30.03,0.1,38.4,-7.5,3.3,1.3659362948718556,163,220.9954592,1.55e-05,0
35.75,53.25,81.9,4.9,30.08,0.1,37.3,-7.6,3.2,1.3639994254489294,161,226.4540433,0.000108311,0
36.25,53.25,81.6,5.0,30.08,0.1,36.3,-7.6,3.2,1.3599277824118416,160,302.6609494,7.29e-05,0
36.75,53.25,81.8,5.2,30.17,0.2,35.4,-7.7,3.0,1.3519756405220105,157,243.6284899,0.0001662,0
37.25,53.25,81.7,5.2,30.38,0.2,35.4,-8.2,3.0,1.3456888307570867,162,200.7170645,0.000185152,0
37.75,53.25,81.6,5.3,30.55,0.2,39.9,-8.6,2.9,1.3438568452661799,162,148.0173365,0.000732882,0
38.25,53.25,80.6,5.3,30.7,0.1,40.3,-9.1,2.9,1.3269314445330012,158,206.5499708,0.001048204,0
38.75,53.25,80.5,5.7,30.78,0.1,40.7,-9.2,2.9,1.3484066950533133,158,215.9726427,0.000546672,0
39.25,53.25,80.5,5.8,30.7,0.1,37.5,-8.9,3.0,1.3467500354027575,159,209.1764911,0.000249007,0
39.75,53.25,80.7,5.8,30.73,0.1,38.8,-9.0,2.9,1.3245898606750335,153,238.8586803,0.000519934,0
40.25,53.25,80.8,5.9,30.76,0.1,41.2,-9.0,2.9,1.3430887025021934,155,283.5391491,0.003433007,0
40.75,53.25,80.9,5.9,30.82,0.1,45.3,-9.3,2.8,1.3430887025021934,156,183.4901927,0.000391266,0
41.25,53.25,81.0,6.0,30.82,0.2,46.7,-9.3,2.7,1.3702952841892762,152,175.8303413,0.000638955,0
41.75,53.25,79.9,5.9,30.86,0.1,51.2,-9.5,2.8,1.3713705441813582,152,200.7675902,3.35e-05,0
42.25,53.25,79.8,6.0,30.9,0.1,52.0,-9.7,2.8,1.3712364485652155,156,179.6343443,0.000258775,0
42.75,53.25,79.7,6.0,30.93,0.1,51.5,-9.9,2.7,1.3461443007127487,156,279.5803051,0.000665738,0
